experiment,dataset,seed,model,method,pi_train,pi_test,c10,c01,tp,fp,tn,fn,tpr,fpr,tnr,fnr,precision,recall,f1,accuracy,risk,roc_auc,pr_auc,brier,logloss,threshold,neff,notes
exp1,synthetic,0,LogisticRegression,nocorr,0.2,0.01,1.0,10.0,192,4998,14802,8,0.96,0.25242424242424244,0.7475757575757576,0.040000000000000036,0.03699421965317919,0.96,0.0712430426716141,0.7497,0.2539,0.950475505050505,0.4330229956804921,0.03632031760462977,0.13107036268966524,-2.3025850929940455,,fixed_threshold
exp1,synthetic,0,LogisticRegression,offset,0.2,0.01,1.0,10.0,124,339,19461,76,0.62,0.01712121212121212,0.9828787878787879,0.38,0.2678185745140389,0.62,0.3740573152337858,0.97925,0.05495,0.950475505050505,0.4330229956804921,0.0072345150322273045,0.03136465657547707,-2.3025850929940455,,offset_corrected
exp1,synthetic,0,LogisticRegression,oracle_threshold,0.2,0.01,1.0,10.0,98,184,19616,102,0.49,0.009292929292929294,0.9907070707070708,0.51,0.3475177304964539,0.49,0.4066390041493776,0.9857,0.0602,0.950475505050505,0.4330229956804921,0.0072345150322273045,0.03136465657547707,-1.761893202905243,,tuned_on_400_samples
exp1,synthetic,0,XGBoost,nocorr,0.2,0.01,1.0,1.0,148,910,18890,52,0.74,0.04595959595959596,0.954040404040404,0.26,0.13988657844990549,0.74,0.23529411764705882,0.9519,0.0481,0.9497243686868687,0.4220619534708199,0.03667401149868965,0.13080560306613045,0.0,,fixed_threshold
exp1,synthetic,0,XGBoost,offset,0.2,0.01,1.0,1.0,37,8,19792,163,0.185,0.00040404040404040404,0.9995959595959596,0.815,0.8222222222222222,0.185,0.3020408163265306,0.99145,0.00855,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,0.0,,offset_corrected
exp1,synthetic,0,XGBoost,oracle_threshold,0.2,0.01,1.0,1.0,50,22,19778,150,0.25,0.0011111111111111111,0.9988888888888889,0.75,0.6944444444444444,0.25,0.36764705882352944,0.9914,0.0086,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,-0.423527379960134,,tuned_on_400_samples
exp1,synthetic,0,XGBoost,nocorr,0.2,0.01,10.0,1.0,71,60,19740,129,0.355,0.0030303030303030303,0.996969696969697,0.645,0.5419847328244275,0.355,0.42900302114803623,0.99055,0.03645,0.9497243686868687,0.4220619534708199,0.03667401149868965,0.13080560306613045,2.302585092994046,,fixed_threshold
exp1,synthetic,0,XGBoost,offset,0.2,0.01,10.0,1.0,0,0,19800,200,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99,0.01,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,2.302585092994046,,offset_corrected
exp1,synthetic,0,XGBoost,oracle_threshold,0.2,0.01,10.0,1.0,50,22,19778,150,0.25,0.0011111111111111111,0.9988888888888889,0.75,0.6944444444444444,0.25,0.36764705882352944,0.9914,0.0185,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,-0.423527379960134,,tuned_on_400_samples
exp1,synthetic,0,XGBoost,nocorr,0.2,0.01,1.0,10.0,187,4704,15096,13,0.935,0.23757575757575758,0.7624242424242424,0.06499999999999995,0.03823349008382744,0.935,0.0734629738754665,0.76415,0.2417,0.9497243686868687,0.4220619534708199,0.03667401149868965,0.13080560306613045,-2.3025850929940455,,fixed_threshold
exp1,synthetic,0,XGBoost,offset,0.2,0.01,1.0,10.0,127,382,19418,73,0.635,0.019292929292929292,0.9807070707070707,0.365,0.24950884086444008,0.635,0.35825105782792666,0.97725,0.0556,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,-2.3025850929940455,,offset_corrected
exp1,synthetic,0,XGBoost,oracle_threshold,0.2,0.01,1.0,10.0,97,161,19639,103,0.485,0.008131313131313132,0.9918686868686869,0.515,0.375968992248062,0.485,0.42358078602620086,0.9868,0.05955,0.9497243686868686,0.4220619534708199,0.0073486251822473155,0.03177509611748433,-1.6578206023875022,,tuned_on_400_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.5,1.0,1.0,4527,0,5000,473,0.9054,0.0,1.0,0.09460000000000002,1.0,0.9054,0.950351632203212,0.9527,0.0473,0.9904486,0.9916498569544046,0.03879522481838013,0.13496994275980784,0.0,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.5,1.0,1.0,4738,294,4706,262,0.9476,0.0588,0.9412,0.0524,0.9415739268680445,0.9476,0.9445773524720893,0.9444,0.0556,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,0.0,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.5,1.0,1.0,4738,128,4872,262,0.9476,0.0256,0.9744,0.0524,0.9736950267159885,0.9476,0.9604703020474357,0.961,0.039,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,0.45449851521384166,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.5,10.0,1.0,4275,0,5000,725,0.855,0.0,1.0,0.14500000000000002,1.0,0.855,0.921832884097035,0.9275,0.0725,0.9904486,0.9916498569544046,0.03879522481838013,0.13496994275980784,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.5,10.0,1.0,4442,0,5000,558,0.8884,0.0,1.0,0.11160000000000003,1.0,0.8884,0.9409023511967803,0.9442,0.0558,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.5,10.0,1.0,4527,0,5000,473,0.9054,0.0,1.0,0.09460000000000002,1.0,0.9054,0.950351632203212,0.9527,0.0473,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,1.4033076904211215,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.5,1.0,10.0,4738,584,4416,262,0.9476,0.1168,0.8832,0.0524,0.8902668169860954,0.9476,0.9180391397016082,0.9154,0.3204,0.9904486,0.9916498569544046,0.03879522481838013,0.13496994275980784,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.5,1.0,10.0,4879,1072,3928,121,0.9758,0.2144,0.7856,0.0242,0.8198622080322635,0.9758,0.8910601771527714,0.8807,0.2282,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.5,1.0,10.0,5000,1157,3843,0,1.0,0.2314,0.7686,0.0,0.8120838070488875,1.0,0.8962982880702698,0.8843,0.1157,0.9904485999999999,0.9916498569544046,0.037852459555886196,0.11749564159582924,-2.6003893199109775,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.5,1.0,1.0,4659,160,4840,341,0.9318,0.032,0.968,0.06820000000000004,0.9667980908902262,0.9318,0.948976474182707,0.9499,0.0501,0.98756044,0.990219146143951,0.03427811712026596,0.1573602028044726,0.0,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.5,1.0,1.0,4810,345,4655,190,0.962,0.069,0.931,0.038000000000000034,0.933074684772066,0.962,0.947316592811423,0.9465,0.0535,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,0.0,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.5,1.0,1.0,4584,0,5000,416,0.9168,0.0,1.0,0.08320000000000005,1.0,0.9168,0.9565943238731218,0.9584,0.0416,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,3.37687396622243,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.5,10.0,1.0,4360,0,5000,640,0.872,0.0,1.0,0.128,1.0,0.872,0.9316239316239316,0.936,0.064,0.98756044,0.990219146143951,0.03427811712026596,0.1573602028044726,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.5,10.0,1.0,4659,32,4968,341,0.9318,0.0064,0.9936,0.06820000000000004,0.9931784267746749,0.9318,0.9615106800123826,0.9627,0.0661,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.5,10.0,1.0,4584,0,5000,416,0.9168,0.0,1.0,0.08320000000000005,1.0,0.9168,0.9565943238731218,0.9584,0.0416,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,3.37687396622243,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.5,1.0,10.0,4810,442,4558,190,0.962,0.0884,0.9116,0.038000000000000034,0.9158415841584159,0.962,0.9383534920015607,0.9368,0.2342,0.98756044,0.990219146143951,0.03427811712026596,0.1573602028044726,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.5,1.0,10.0,4876,745,4255,124,0.9752,0.149,0.851,0.024800000000000044,0.8674613058174702,0.9752,0.9181809622446098,0.9131,0.1985,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.5,1.0,10.0,5000,1870,3130,0,1.0,0.374,0.626,0.0,0.727802037845706,1.0,0.8424599831508003,0.813,0.187,0.98756044,0.990219146143951,0.04311473702772443,0.1599383508471325,-5.3155097999518865,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.2,1.0,1.0,1810,0,8000,190,0.905,0.0,1.0,0.09499999999999997,1.0,0.905,0.9501312335958005,0.981,0.019,0.990026,0.975479601088082,0.019583684158107895,0.07674933036933655,0.0,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.2,1.0,1.0,1810,0,8000,190,0.905,0.0,1.0,0.09499999999999997,1.0,0.905,0.9501312335958005,0.981,0.019,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,0.0,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.2,1.0,1.0,1844,67,7933,156,0.922,0.008375,0.991625,0.07799999999999996,0.9649398220826793,0.922,0.9429813346970084,0.9777,0.0223,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,-0.4442388492330381,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.2,10.0,1.0,1714,0,8000,286,0.857,0.0,1.0,0.14300000000000002,1.0,0.857,0.9229940764674206,0.9714,0.0286,0.990026,0.975479601088082,0.019583684158107895,0.07674933036933655,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.2,10.0,1.0,1714,0,8000,286,0.857,0.0,1.0,0.14300000000000002,1.0,0.857,0.9229940764674206,0.9714,0.0286,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.2,10.0,1.0,1810,0,8000,190,0.905,0.0,1.0,0.09499999999999997,1.0,0.905,0.9501312335958005,0.981,0.019,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,0.017013329301231006,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.2,1.0,10.0,1893,963,7037,107,0.9465,0.120375,0.879625,0.05349999999999999,0.6628151260504201,0.9465,0.7796540362438221,0.893,0.2033,0.990026,0.975479601088082,0.019583684158107895,0.07674933036933655,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.2,1.0,10.0,1893,963,7037,107,0.9465,0.120375,0.879625,0.05349999999999999,0.6628151260504201,0.9465,0.7796540362438221,0.893,0.2033,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.2,1.0,10.0,1893,202,7798,107,0.9465,0.02525,0.97475,0.05349999999999999,0.9035799522673031,0.9465,0.9245421245421246,0.9691,0.1272,0.9900260000000001,0.9754796010880821,0.019583684158140893,0.07674936133539076,-0.9317958459060489,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.2,1.0,1.0,1872,259,7741,128,0.936,0.032375,0.967625,0.06399999999999995,0.8784608165180666,0.936,0.906318082788671,0.9613,0.0387,0.9876,0.9761889422903335,0.02608511969447136,0.09986354800810097,0.0,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.2,1.0,1.0,1872,259,7741,128,0.936,0.032375,0.967625,0.06399999999999995,0.8784608165180666,0.936,0.906318082788671,0.9613,0.0387,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,0.0,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.2,1.0,1.0,1845,0,8000,155,0.9225,0.0,1.0,0.07750000000000001,1.0,0.9225,0.9596879063719116,0.9845,0.0155,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,1.990579605102539,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.2,10.0,1.0,1757,0,8000,243,0.8785,0.0,1.0,0.12150000000000005,1.0,0.8785,0.9353207346286931,0.9757,0.0243,0.9876,0.9761889422903335,0.02608511969447136,0.09986354800810097,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.2,10.0,1.0,1757,0,8000,243,0.8785,0.0,1.0,0.12150000000000005,1.0,0.8785,0.9353207346286931,0.9757,0.0243,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.2,10.0,1.0,1845,0,8000,155,0.9225,0.0,1.0,0.07750000000000001,1.0,0.9225,0.9596879063719116,0.9845,0.0155,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,1.990579605102539,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.2,1.0,10.0,1926,686,7314,74,0.963,0.08575,0.91425,0.03700000000000003,0.7373660030627871,0.963,0.8352124891587164,0.924,0.1426,0.9876,0.9761889422903335,0.02608511969447136,0.09986354800810097,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.2,1.0,10.0,1926,686,7314,74,0.963,0.08575,0.91425,0.03700000000000003,0.7373660030627871,0.963,0.8352124891587164,0.924,0.1426,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.2,1.0,10.0,1926,415,7585,74,0.963,0.051875,0.948125,0.03700000000000003,0.8227253310551047,0.963,0.8873531444367657,0.9511,0.1155,0.9876,0.9761889422903335,0.026085118274197537,0.09986354890088207,-0.56227707862854,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.1,1.0,1.0,912,0,9000,88,0.912,0.0,1.0,0.08799999999999997,1.0,0.912,0.9539748953974896,0.9912,0.0088,0.9903401111111111,0.9634836615628152,0.012734726956345538,0.05573483906406889,0.0,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.1,1.0,1.0,900,0,9000,100,0.9,0.0,1.0,0.09999999999999998,1.0,0.9,0.9473684210526315,0.99,0.01,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,0.0,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.1,1.0,1.0,866,0,9000,134,0.866,0.0,1.0,0.134,1.0,0.866,0.9281886387995713,0.9866,0.0134,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,1.5043966106730582,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.1,10.0,1.0,866,0,9000,134,0.866,0.0,1.0,0.134,1.0,0.866,0.9281886387995713,0.9866,0.0134,0.9903401111111111,0.9634836615628152,0.012734726956345538,0.05573483906406889,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.1,10.0,1.0,845,0,9000,155,0.845,0.0,1.0,0.15500000000000003,1.0,0.845,0.9159891598915989,0.9845,0.0155,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.1,10.0,1.0,866,0,9000,134,0.866,0.0,1.0,0.134,1.0,0.866,0.9281886387995713,0.9866,0.0134,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,1.5043966106730582,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.1,1.0,10.0,948,1111,7889,52,0.948,0.12344444444444444,0.8765555555555555,0.052000000000000046,0.46041767848470133,0.948,0.6198103955541027,0.8837,0.1631,0.9903401111111111,0.9634836615628152,0.012734726956345538,0.05573483906406889,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.1,1.0,10.0,948,574,8426,52,0.948,0.06377777777777778,0.9362222222222222,0.052000000000000046,0.6228646517739816,0.948,0.7517842981760507,0.9374,0.1094,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.1,1.0,10.0,948,232,8768,52,0.948,0.025777777777777778,0.9742222222222222,0.052000000000000046,0.8033898305084746,0.948,0.8697247706422019,0.9716,0.0752,0.9903401111111112,0.9634836615628151,0.009999671822412008,0.0463723528361147,-1.7427260621223777,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.1,1.0,1.0,941,309,8691,59,0.941,0.034333333333333334,0.9656666666666667,0.05900000000000005,0.7528,0.941,0.8364444444444444,0.9632,0.0368,0.9880964444444444,0.9676050792173522,0.024476274847984314,0.08350554376983407,0.0,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.1,1.0,1.0,941,82,8918,59,0.941,0.009111111111111111,0.9908888888888889,0.05900000000000005,0.9198435972629521,0.941,0.9303015323776569,0.9859,0.0141,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,0.0,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.1,1.0,1.0,913,0,9000,87,0.913,0.0,1.0,0.08699999999999997,1.0,0.913,0.9545216936748563,0.9913,0.0087,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,1.3241410614020794,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.1,10.0,1.0,880,0,9000,120,0.88,0.0,1.0,0.12,1.0,0.88,0.9361702127659575,0.988,0.012,0.9880964444444444,0.9676050792173522,0.024476274847984314,0.08350554376983407,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.1,10.0,1.0,847,0,9000,153,0.847,0.0,1.0,0.15300000000000002,1.0,0.847,0.9171629669734704,0.9847,0.0153,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.1,10.0,1.0,913,0,9000,87,0.913,0.0,1.0,0.08699999999999997,1.0,0.913,0.9545216936748563,0.9913,0.0087,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,1.3241410614020794,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.1,1.0,10.0,964,806,8194,36,0.964,0.08955555555555555,0.9104444444444444,0.03600000000000003,0.5446327683615819,0.964,0.696028880866426,0.9158,0.1166,0.9880964444444444,0.9676050792173522,0.024476274847984314,0.08350554376983407,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.1,1.0,10.0,964,734,8266,36,0.964,0.08155555555555556,0.9184444444444444,0.03600000000000003,0.5677267373380448,0.964,0.7146034099332839,0.923,0.1094,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.1,1.0,10.0,964,492,8508,36,0.964,0.05466666666666667,0.9453333333333334,0.03600000000000003,0.6620879120879121,0.964,0.7850162866449512,0.9472,0.0852,0.9880964444444444,0.9676050792173522,0.014857735215120358,0.062438115182712604,-1.3732072948448688,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.05,1.0,1.0,448,0,9500,52,0.896,0.0,1.0,0.10399999999999998,1.0,0.896,0.9451476793248945,0.9948,0.0052,0.9902122105263158,0.9460693461389776,0.01001695619384922,0.04686585444539382,0.0,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.05,1.0,1.0,431,0,9500,69,0.862,0.0,1.0,0.138,1.0,0.862,0.9258861439312567,0.9931,0.0069,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,0.0,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.05,1.0,1.0,408,0,9500,92,0.816,0.0,1.0,0.18400000000000005,1.0,0.816,0.8986784140969163,0.9908,0.0092,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,1.974241557809161,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.05,10.0,1.0,425,0,9500,75,0.85,0.0,1.0,0.15000000000000002,1.0,0.85,0.918918918918919,0.9925,0.0075,0.9902122105263158,0.9460693461389776,0.01001695619384922,0.04686585444539382,2.302585092994046,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.05,10.0,1.0,378,0,9500,122,0.756,0.0,1.0,0.244,1.0,0.756,0.8610478359908884,0.9878,0.0122,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,2.302585092994046,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.05,10.0,1.0,408,0,9500,92,0.816,0.0,1.0,0.18400000000000005,1.0,0.816,0.8986784140969163,0.9908,0.0092,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,1.974241557809161,,tuned_on_200_samples
exp1,breast_cancer,0,LogisticRegression,nocorr,0.2,0.05,1.0,10.0,473,1177,8323,27,0.946,0.12389473684210527,0.8761052631578947,0.05400000000000005,0.2866666666666667,0.946,0.44,0.8796,0.1447,0.9902122105263158,0.9460693461389776,0.01001695619384922,0.04686585444539382,-2.3025850929940455,,fixed_threshold
exp1,breast_cancer,0,LogisticRegression,offset,0.2,0.05,1.0,10.0,457,83,9417,43,0.914,0.008736842105263157,0.9912631578947368,0.08599999999999997,0.8462962962962963,0.914,0.8788461538461538,0.9874,0.0513,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,-2.3025850929940455,,offset_corrected
exp1,breast_cancer,0,LogisticRegression,oracle_threshold,0.2,0.05,1.0,10.0,408,0,9500,92,0.816,0.0,1.0,0.18400000000000005,1.0,0.816,0.8986784140969163,0.9908,0.092,0.9902122105263158,0.9460693461389775,0.006087820750566534,0.02964070029534065,1.974241557809161,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.05,1.0,1.0,466,335,9165,34,0.932,0.035263157894736843,0.9647368421052631,0.06799999999999995,0.581772784019975,0.932,0.7163720215219063,0.9631,0.0369,0.9888905263157894,0.9550741171474029,0.023793179541826248,0.07507617344411116,0.0,,fixed_threshold
exp1,breast_cancer,0,XGBoost,offset,0.2,0.05,1.0,1.0,466,0,9500,34,0.932,0.0,1.0,0.06799999999999995,1.0,0.932,0.9648033126293996,0.9966,0.0034,0.9888905263157894,0.9550741171474029,0.007851120683601866,0.03741697524715863,0.0,,offset_corrected
exp1,breast_cancer,0,XGBoost,oracle_threshold,0.2,0.05,1.0,1.0,455,0,9500,45,0.91,0.0,1.0,0.08999999999999997,1.0,0.91,0.9528795811518325,0.9955,0.0045,0.9888905263157894,0.9550741171474029,0.007851120683601866,0.03741697524715863,0.5769266595718585,,tuned_on_200_samples
exp1,breast_cancer,0,XGBoost,nocorr,0.2,0.05,10.0,1.0,440,0,9500,60,0.88,0.0,1.0,0.12,1.0,0.88,0.9361702127659575,0.994,0.006,0.9888905263157894,0.9550741171474029,0.023793179541826248,0.07507617344411116,2.302585092994046,,fixed_threshold
